time,open,high,low,close
2024-02-07T13:00:00Z,160.78,161.41,159.90,160.52
2024-02-07T14:00:00Z,160.52,161.36,159.38,160.21
2024-02-07T15:00:00Z,160.21,161.00,159.03,159.82
2024-02-07T16:00:00Z,159.82,160.34,158.81,159.34
2024-02-07T17:00:00Z,159.34,160.09,158.01,158.77
2024-02-07T18:00:00Z,158.77,159.61,157.29,158.14
2024-02-07T19:00:00Z,158.14,158.81,156.82,157.50
2024-02-07T20:00:00Z,157.50,158.13,156.26,156.89
2024-02-07T21:00:00Z,156.89,157.73,155.57,156.40
2024-02-07T22:00:00Z,156.40,157.19,155.30,156.08
2024-02-07T23:00:00Z,156.08,156.60,155.48,156.00
2024-02-08T00:00:00Z,156.00,156.95,155.24,156.19
2024-02-08T01:00:00Z,156.19,157.52,155.34,156.67
2024-02-08T02:00:00Z,156.67,158.12,156.01,157.46
2024-02-08T03:00:00Z,157.46,159.14,156.82,158.51
2024-02-08T04:00:00Z,158.51,160.61,157.67,159.78
2024-02-08T05:00:00Z,159.78,161.98,158.99,161.20
2024-02-08T06:00:00Z,161.20,163.20,160.68,162.69
2024-02-08T07:00:00Z,162.69,164.93,161.92,164.17
2024-02-08T08:00:00Z,164.17,166.41,163.33,165.56
2024-02-08T09:00:00Z,165.56,167.47,164.90,166.81
2024-02-08T10:00:00Z,166.81,168.50,166.16,167.85
2024-02-08T11:00:00Z,167.85,169.52,167.01,168.68
2024-02-08T12:00:00Z,168.68,170.05,167.90,169.27
2024-02-08T13:00:00Z,169.27,170.16,168.76,169.66
2024-02-08T14:00:00Z,169.66,170.62,168.89,169.85
2024-02-08T15:00:00Z,169.85,170.75,169.01,169.91
2024-02-08T16:00:00Z,169.91,170.56,169.19,169.85
2024-02-08T17:00:00Z,169.85,170.50,169.07,169.72
2024-02-08T18:00:00Z,169.72,170.56,168.69,169.53
2024-02-08T19:00:00Z,169.53,170.31,168.52,169.30
2024-02-08T20:00:00Z,169.30,169.80,168.51,169.01
2024-02-08T21:00:00Z,169.01,169.78,167.88,168.65
2024-02-08T22:00:00Z,168.65,169.49,167.35,168.19
2024-02-08T23:00:00Z,168.19,168.84,166.95,167.60
2024-02-09T00:00:00Z,167.60,168.25,166.19,166.85
2024-02-09T01:00:00Z,166.85,167.69,165.07,165.91
2024-02-09T02:00:00Z,165.91,166.68,164.02,164.79
2024-02-09T03:00:00Z,164.79,165.30,163.00,163.51
2024-02-09T04:00:00Z,163.51,164.28,161.31,162.09
2024-02-09T05:00:00Z,162.09,162.93,159.74,160.58
2024-02-09T06:00:00Z,160.58,161.23,158.41,159.05
2024-02-09T07:00:00Z,159.05,159.71,156.93,157.58
2024-02-09T08:00:00Z,157.58,158.43,155.40,156.24
2024-02-09T09:00:00Z,156.24,157.01,154.32,155.09
2024-02-09T10:00:00Z,155.09,155.60,153.67,154.18
2024-02-09T11:00:00Z,154.18,154.96,152.77,153.55
2024-02-09T12:00:00Z,153.55,154.39,152.35,153.19
2024-02-09T13:00:00Z,153.19,153.83,152.46,153.10
2024-02-09T14:00:00Z,153.10,153.89,152.43,153.22
2024-02-09T15:00:00Z,153.22,154.36,152.38,153.52
2024-02-09T16:00:00Z,153.52,154.68,152.75,153.91
2024-02-09T17:00:00Z,153.91,154.86,153.40,154.34
2024-02-09T18:00:00Z,154.34,155.53,153.56,154.75
2024-02-09T19:00:00Z,154.75,155.92,153.91,155.09
2024-02-09T20:00:00Z,155.09,155.96,154.45,155.33
2024-02-09T21:00:00Z,155.33,156.13,154.66,155.46
2024-02-09T22:00:00Z,155.46,156.35,154.61,155.51
2024-02-09T23:00:00Z,155.51,156.27,154.74,155.50
2024-02-10T00:00:00Z,155.50,156.02,154.95,155.48
2024-02-10T01:00:00Z,155.48,156.29,154.69,155.50
2024-02-10T02:00:00Z,155.50,156.45,154.66,155.61
2024-02-10T03:00:00Z,155.61,156.49,154.98,155.86
2024-02-10T04:00:00Z,155.86,156.95,155.19,156.28
2024-02-10T05:00:00Z,156.28,157.71,155.43,156.86
2024-02-10T06:00:00Z,156.86,158.38,156.11,157.62
2024-02-10T07:00:00Z,157.62,159.04,157.09,158.51
2024-02-10T08:00:00Z,158.51,160.30,157.72,159.51
2024-02-10T09:00:00Z,159.51,161.40,158.68,160.57
2024-02-10T10:00:00Z,160.57,162.26,159.94,161.64
2024-02-10T11:00:00Z,161.64,163.35,160.96,162.67
2024-02-10T12:00:00Z,162.67,164.49,161.82,163.65
2024-02-10T13:00:00Z,163.65,165.30,162.89,164.55
2024-02-10T14:00:00Z,164.55,165.91,164.01,165.37
2024-02-10T15:00:00Z,165.37,166.94,164.58,166.15
2024-02-10T16:00:00Z,166.15,167.73,165.32,166.90
2024-02-10T17:00:00Z,166.90,168.28,166.28,167.66
2024-02-10T18:00:00Z,167.66,169.16,166.98,168.47
2024-02-10T19:00:00Z,168.47,170.21,167.62,169.36
2024-02-10T20:00:00Z,169.36,171.10,168.61,170.35
2024-02-10T21:00:00Z,170.35,171.97,169.81,171.43
2024-02-10T22:00:00Z,171.43,173.38,170.63,172.58
2024-02-10T23:00:00Z,172.58,174.60,171.75,173.77
2024-02-11T00:00:00Z,173.77,175.54,173.15,174.93
2024-02-11T01:00:00Z,174.93,176.67,174.24,175.99
2024-02-11T02:00:00Z,175.99,177.72,175.14,176.87
2024-02-11T03:00:00Z,176.87,178.26,176.13,177.52
2024-02-11T04:00:00Z,177.52,178.41,176.97,177.86
2024-02-11T05:00:00Z,177.86,178.67,177.07,177.87
2024-02-11T06:00:00Z,177.87,178.70,176.69,177.52
2024-02-11T07:00:00Z,177.52,178.13,176.21,176.82
2024-02-11T08:00:00Z,176.82,177.52,175.12,175.81
2024-02-11T09:00:00Z,175.81,176.66,173.69,174.54
2024-02-11T10:00:00Z,174.54,175.28,172.34,173.08
2024-02-11T11:00:00Z,173.08,173.63,170.96,171.51
2024-02-11T12:00:00Z,171.51,172.32,169.11,169.91
2024-02-11T13:00:00Z,169.91,170.73,167.51,168.34
2024-02-11T14:00:00Z,168.34,168.94,166.26,166.86
2024-02-11T15:00:00Z,166.86,167.56,164.81,165.50
2024-02-11T16:00:00Z,165.50,166.35,163.44,164.29
2024-02-11T17:00:00Z,164.29,165.03,162.49,163.22
2024-02-11T18:00:00Z,163.22,163.78,161.72,162.27
2024-02-11T19:00:00Z,162.27,163.08,160.62,161.42
2024-02-11T20:00:00Z,161.42,162.25,159.82,160.64
2024-02-11T21:00:00Z,160.64,161.24,159.30,159.90
2024-02-11T22:00:00Z,159.90,160.60,158.48,159.19
2024-02-11T23:00:00Z,159.19,160.03,157.64,158.49
2024-02-12T00:00:00Z,158.49,159.22,157.11,157.84
2024-02-12T01:00:00Z,157.84,158.40,156.68,157.24
2024-02-12T02:00:00Z,157.24,158.05,155.94,156.75
2024-02-12T03:00:00Z,156.75,157.57,155.57,156.39
2024-02-12T04:00:00Z,156.39,156.98,155.62,156.21
2024-02-12T05:00:00Z,156.21,156.95,155.50,156.24
2024-02-12T06:00:00Z,156.24,157.36,155.39,156.51
2024-02-12T07:00:00Z,156.51,157.73,155.78,157.01
2024-02-12T08:00:00Z,157.01,158.28,156.44,157.71
2024-02-12T09:00:00Z,157.71,159.41,156.90,158.60
2024-02-12T10:00:00Z,158.60,160.41,157.78,159.59
2024-02-12T11:00:00Z,159.59,161.22,159.01,160.64
2024-02-12T12:00:00Z,160.64,162.37,159.92,161.65
2024-02-12T13:00:00Z,161.65,163.43,160.80,162.58
2024-02-12T14:00:00Z,162.58,164.07,161.85,163.34
2024-02-12T15:00:00Z,163.34,164.49,162.77,163.92
2024-02-12T16:00:00Z,163.92,165.10,163.11,164.28
2024-02-12T17:00:00Z,164.28,165.26,163.47,164.44
2024-02-12T18:00:00Z,164.44,165.02,163.85,164.43
2024-02-12T19:00:00Z,164.43,165.14,163.56,164.28
2024-02-12T20:00:00Z,164.28,165.13,163.21,164.06
2024-02-12T21:00:00Z,164.06,164.78,163.12,163.83
2024-02-12T22:00:00Z,163.83,164.41,163.08,163.66
2024-02-12T23:00:00Z,163.66,164.48,162.78,163.60
2024-02-13T00:00:00Z,163.60,164.49,162.79,163.67
2024-02-13T01:00:00Z,163.67,164.48,163.10,163.90
2024-02-13T02:00:00Z,163.90,165.00,163.18,164.27
2024-02-13T03:00:00Z,164.27,165.61,163.42,164.76
2024-02-13T04:00:00Z,164.76,166.04,164.05,165.33
2024-02-13T05:00:00Z,165.33,166.50,164.74,165.91
2024-02-13T06:00:00Z,165.91,167.29,165.09,166.47
2024-02-13T07:00:00Z,166.47,167.75,165.66,166.94
2024-02-13T08:00:00Z,166.94,167.86,166.37,167.29
2024-02-13T09:00:00Z,167.29,168.23,166.57,167.51
2024-02-13T10:00:00Z,167.51,168.43,166.66,167.58
2024-02-13T11:00:00Z,167.58,168.28,166.81,167.52
2024-02-13T12:00:00Z,167.52,168.11,166.76,167.35
2024-02-13T13:00:00Z,167.35,168.17,166.30,167.12
2024-02-13T14:00:00Z,167.12,167.93,166.06,166.87
2024-02-13T15:00:00Z,166.87,167.43,166.06,166.62
2024-02-13T16:00:00Z,166.62,167.36,165.69,166.42
2024-02-13T17:00:00Z,166.42,167.27,165.42,166.27
2024-02-13T18:00:00Z,166.27,166.97,165.46,166.16
2024-02-13T19:00:00Z,166.16,166.76,165.49,166.09
2024-02-13T20:00:00Z,166.09,166.91,165.19,166.01
2024-02-13T21:00:00Z,166.01,166.82,165.08,165.89
2024-02-13T22:00:00Z,165.89,166.44,165.11,165.67
2024-02-13T23:00:00Z,165.67,166.41,164.59,165.32
2024-02-14T00:00:00Z,165.32,166.17,163.97,164.82
2024-02-14T01:00:00Z,164.82,165.52,163.45,164.15
2024-02-14T02:00:00Z,164.15,164.75,162.72,163.32
2024-02-14T03:00:00Z,163.32,164.14,161.54,162.37
2024-02-14T04:00:00Z,162.37,163.17,160.54,161.34
2024-02-14T05:00:00Z,161.34,161.89,159.77,160.32
2024-02-14T06:00:00Z,160.32,161.06,158.62,159.36
2024-02-14T07:00:00Z,159.36,160.21,157.71,158.56
2024-02-14T08:00:00Z,158.56,159.26,157.29,157.98
2024-02-14T09:00:00Z,157.98,158.59,157.08,157.68
2024-02-14T10:00:00Z,157.68,158.52,156.86,157.70
2024-02-14T11:00:00Z,157.70,158.83,156.90,158.03
2024-02-14T12:00:00Z,158.03,159.21,157.48,158.67
2024-02-14T13:00:00Z,158.67,160.32,157.93,159.58
2024-02-14T14:00:00Z,159.58,161.55,158.73,160.70
2024-02-14T15:00:00Z,160.70,162.66,160.02,161.98
2024-02-14T16:00:00Z,161.98,163.94,161.36,163.32
2024-02-14T17:00:00Z,163.32,165.51,162.49,164.68
2024-02-14T18:00:00Z,164.68,166.79,163.89,166.00
2024-02-14T19:00:00Z,166.00,167.76,165.46,167.23
2024-02-14T20:00:00Z,167.23,169.10,166.48,168.35
2024-02-14T21:00:00Z,168.35,170.21,167.50,169.36
2024-02-14T22:00:00Z,169.36,170.96,168.68,170.28
2024-02-14T23:00:00Z,170.28,171.74,169.66,171.12
2024-02-15T00:00:00Z,171.12,172.75,170.29,171.92
2024-02-15T01:00:00Z,171.92,173.48,171.13,172.69
2024-02-15T02:00:00Z,172.69,173.99,172.16,173.46
2024-02-15T03:00:00Z,173.46,174.97,172.70,174.22
2024-02-15T04:00:00Z,174.22,175.82,173.37,174.97
2024-02-15T05:00:00Z,174.97,176.36,174.29,175.68
2024-02-15T06:00:00Z,175.68,176.94,175.06,176.31
2024-02-15T07:00:00Z,176.31,177.65,175.48,176.82
2024-02-15T08:00:00Z,176.82,177.94,176.03,177.15
2024-02-15T09:00:00Z,177.15,177.80,176.63,177.27
2024-02-15T10:00:00Z,177.27,178.03,176.39,177.14
2024-02-15T11:00:00Z,177.14,177.99,175.91,176.76
2024-02-15T12:00:00Z,176.76,177.43,175.44,176.12
2024-02-15T13:00:00Z,176.12,176.75,174.62,175.25
2024-02-15T14:00:00Z,175.25,176.09,173.38,174.22
2024-02-15T15:00:00Z,174.22,175.01,172.29,173.07
2024-02-15T16:00:00Z,173.07,173.60,171.37,171.89
2024-02-15T17:00:00Z,171.89,172.65,169.98,170.74
2024-02-15T18:00:00Z,170.74,171.59,168.84,169.69
2024-02-15T19:00:00Z,169.69,170.36,168.12,168.79
2024-02-15T20:00:00Z,168.79,169.42,167.43,168.06
2024-02-15T21:00:00Z,168.06,168.90,166.69,167.52
2024-02-15T22:00:00Z,167.52,168.31,166.37,167.16
2024-02-15T23:00:00Z,167.16,167.67,166.41,166.92
2024-02-16T00:00:00Z,166.92,167.69,166.00,166.77
2024-02-16T01:00:00Z,166.77,167.61,165.79,166.63
2024-02-16T02:00:00Z,166.63,167.30,165.80,166.46
2024-02-16T03:00:00Z,166.46,167.10,165.55,166.19
2024-02-16T04:00:00Z,166.19,167.03,164.95,165.79
2024-02-16T05:00:00Z,165.79,166.57,164.46,165.24
2024-02-16T06:00:00Z,165.24,165.75,164.02,164.53
2024-02-16T07:00:00Z,164.53,165.30,162.92,163.69
2024-02-16T08:00:00Z,163.69,164.53,161.92,162.76
2024-02-16T09:00:00Z,162.76,163.42,161.13,161.79
2024-02-16T10:00:00Z,161.79,162.43,160.18,160.82
2024-02-16T11:00:00Z,160.82,161.66,159.09,159.93
2024-02-16T12:00:00Z,159.93,160.70,158.36,159.14
2024-02-16T13:00:00Z,159.14,159.64,157.99,158.49
2024-02-16T14:00:00Z,158.49,159.27,157.23,158.00
2024-02-16T15:00:00Z,158.00,158.84,156.82,157.66
2024-02-16T16:00:00Z,157.66,158.32,156.80,157.46
2024-02-16T17:00:00Z,157.46,158.11,156.70,157.35
2024-02-16T18:00:00Z,157.35,158.19,156.47,157.31
2024-02-16T19:00:00Z,157.31,158.09,156.54,157.31
2024-02-16T20:00:00Z,157.31,157.82,156.81,157.31
2024-02-16T21:00:00Z,157.31,158.09,156.54,157.31
2024-02-16T22:00:00Z,157.31,158.15,156.47,157.31
2024-02-16T23:00:00Z,157.31,157.97,156.66,157.32
2024-02-17T00:00:00Z,157.32,158.05,156.67,157.39
2024-02-17T01:00:00Z,157.39,158.40,156.55,157.55
2024-02-17T02:00:00Z,157.55,158.63,156.79,157.87
2024-02-17T03:00:00Z,157.87,158.88,157.36,158.37
2024-02-17T04:00:00Z,158.37,159.89,157.59,159.11
2024-02-17T05:00:00Z,159.11,160.94,158.27,160.10
2024-02-17T06:00:00Z,160.10,161.98,159.46,161.34
2024-02-17T07:00:00Z,161.34,163.48,160.68,162.81
2024-02-17T08:00:00Z,162.81,165.31,161.97,164.47
2024-02-17T09:00:00Z,164.47,167.00,163.70,166.23
2024-02-17T10:00:00Z,166.23,168.55,165.72,168.04
2024-02-17T11:00:00Z,168.04,170.58,167.26,169.80
2024-02-17T12:00:00Z,169.80,172.26,168.96,171.42
2024-02-17T13:00:00Z,171.42,173.49,170.79,172.85
2024-02-17T14:00:00Z,172.85,174.69,172.18,174.02
2024-02-17T15:00:00Z,174.02,175.74,173.17,174.90
2024-02-17T16:00:00Z,174.90,176.24,174.14,175.48
2024-02-17T17:00:00Z,175.48,176.31,174.96,175.79
2024-02-17T18:00:00Z,175.79,176.63,175.00,175.84
2024-02-17T19:00:00Z,175.84,176.68,174.87,175.70
2024-02-17T20:00:00Z,175.70,176.33,174.79,175.42
2024-02-17T21:00:00Z,175.42,176.10,174.39,175.06
2024-02-17T22:00:00Z,175.06,175.91,173.82,174.67
2024-02-17T23:00:00Z,174.67,175.43,173.52,174.28
2024-02-18T00:00:00Z,174.28,174.80,173.38,173.91
2024-02-18T01:00:00Z,173.91,174.69,172.77,173.56
2024-02-18T02:00:00Z,173.56,174.39,172.39,173.23
2024-02-18T03:00:00Z,173.23,173.85,172.26,172.88
2024-02-18T04:00:00Z,172.88,173.56,171.82,172.50
2024-02-18T05:00:00Z,172.50,173.34,171.20,172.04
2024-02-18T06:00:00Z,172.04,172.80,170.75,171.50
2024-02-18T07:00:00Z,171.50,172.03,170.33,170.86
2024-02-18T08:00:00Z,170.86,171.66,169.34,170.13
2024-02-18T09:00:00Z,170.13,170.97,168.51,169.34
2024-02-18T10:00:00Z,169.34,169.96,167.90,168.52
2024-02-18T11:00:00Z,168.52,169.21,167.05,167.73
2024-02-18T12:00:00Z,167.73,168.58,166.17,167.02
2024-02-18T13:00:00Z,167.02,167.76,165.68,166.43
2024-02-18T14:00:00Z,166.43,166.97,165.49,166.02
2024-02-18T15:00:00Z,166.02,166.82,165.02,165.82
2024-02-18T16:00:00Z,165.82,166.66,164.99,165.83
2024-02-18T17:00:00Z,165.83,166.65,165.21,166.03
2024-02-18T18:00:00Z,166.03,167.09,165.34,166.40
2024-02-18T19:00:00Z,166.40,167.73,165.55,166.88
2024-02-18T20:00:00Z,166.88,168.15,166.13,167.41
2024-02-18T21:00:00Z,167.41,168.46,166.86,167.91
2024-02-18T22:00:00Z,167.91,169.13,167.11,168.34
2024-02-18T23:00:00Z,168.34,169.45,167.51,168.62
2024-02-19T00:00:00Z,168.62,169.34,168.01,168.73
2024-02-19T01:00:00Z,168.73,169.43,167.97,168.66
2024-02-19T02:00:00Z,168.66,169.51,167.56,168.41
2024-02-19T03:00:00Z,168.41,169.15,167.28,168.02
2024-02-19T04:00:00Z,168.02,168.57,166.98,167.53
2024-02-19T05:00:00Z,167.53,168.33,166.21,167.01
2024-02-19T06:00:00Z,167.01,167.84,165.70,166.52
2024-02-19T07:00:00Z,166.52,167.13,165.53,166.13
2024-02-19T08:00:00Z,166.13,166.83,165.18,165.88
2024-02-19T09:00:00Z,165.88,166.73,164.95,165.80
2024-02-19T10:00:00Z,165.80,166.65,165.07,165.92
2024-02-19T11:00:00Z,165.92,166.77,165.36,166.21
2024-02-19T12:00:00Z,166.21,167.46,165.41,166.66
2024-02-19T13:00:00Z,166.66,168.04,165.83,167.22
2024-02-19T14:00:00Z,167.22,168.44,166.62,167.84
2024-02-19T15:00:00Z,167.84,169.17,167.14,168.47
2024-02-19T16:00:00Z,168.47,169.92,167.62,169.07
2024-02-19T17:00:00Z,169.07,170.33,168.34,169.60
2024-02-19T18:00:00Z,169.60,170.60,169.04,170.04
2024-02-19T19:00:00Z,170.04,171.19,169.23,170.38
2024-02-19T20:00:00Z,170.38,171.48,169.56,170.65
2024-02-19T21:00:00Z,170.65,171.46,170.06,170.87
2024-02-19T22:00:00Z,170.87,171.77,170.16,171.07
2024-02-19T23:00:00Z,171.07,172.12,170.22,171.27
2024-02-20T00:00:00Z,171.27,172.24,170.54,171.51
2024-02-20T01:00:00Z,171.51,172.36,170.94,171.80
2024-02-20T02:00:00Z,171.80,172.94,170.99,172.13
2024-02-20T03:00:00Z,172.13,173.31,171.31,172.49
2024-02-20T04:00:00Z,172.49,173.43,171.90,172.84
2024-02-20T05:00:00Z,172.84,173.84,172.13,173.13
2024-02-20T06:00:00Z,173.13,174.15,172.28,173.30
2024-02-20T07:00:00Z,173.30,174.02,172.56,173.29
2024-02-20T08:00:00Z,173.29,173.86,172.48,173.05
2024-02-20T09:00:00Z,173.05,173.86,171.74,172.55
2024-02-20T10:00:00Z,172.55,173.37,170.95,171.77
2024-02-20T11:00:00Z,171.77,172.35,170.14,170.72
2024-02-20T12:00:00Z,170.72,171.44,168.71,169.43
2024-02-20T13:00:00Z,169.43,170.28,167.10,167.95
2024-02-20T14:00:00Z,167.95,168.67,165.63,166.35
2024-02-20T15:00:00Z,166.35,166.93,164.15,164.73
2024-02-20T16:00:00Z,164.73,165.54,162.34,163.15
2024-02-20T17:00:00Z,163.15,163.97,160.90,161.71
2024-02-20T18:00:00Z,161.71,162.29,159.89,160.47
2024-02-20T19:00:00Z,160.47,161.19,158.74,159.46
2024-02-20T20:00:00Z,159.46,160.31,157.88,158.73
2024-02-20T21:00:00Z,158.73,159.44,157.55,158.26
2024-02-20T22:00:00Z,158.26,158.85,157.46,158.04
2024-02-20T23:00:00Z,158.04,158.86,157.22,158.04
2024-02-21T00:00:00Z,158.04,159.01,157.23,158.19
2024-02-21T01:00:00Z,158.19,159.04,157.63,158.47
2024-02-21T02:00:00Z,158.47,159.54,157.74,158.81
2024-02-21T03:00:00Z,158.81,160.05,157.96,159.20
2024-02-21T04:00:00Z,159.20,160.30,158.49,159.60
2024-02-21T05:00:00Z,159.60,160.60,159.01,160.01
2024-02-21T06:00:00Z,160.01,161.27,159.19,160.45
2024-02-21T07:00:00Z,160.45,161.74,159.64,160.93
2024-02-21T08:00:00Z,160.93,162.06,160.37,161.50
2024-02-21T09:00:00Z,161.50,162.90,160.77,162.17
2024-02-21T10:00:00Z,162.17,163.83,161.32,162.98
2024-02-21T11:00:00Z,162.98,164.64,162.27,163.93
2024-02-21T12:00:00Z,163.93,165.62,163.34,165.03
2024-02-21T13:00:00Z,165.03,167.06,164.20,166.24
2024-02-21T14:00:00Z,166.24,168.35,165.44,167.54
2024-02-21T15:00:00Z,167.54,169.43,166.98,168.87
2024-02-21T16:00:00Z,168.87,170.90,168.13,170.17
2024-02-21T17:00:00Z,170.17,172.23,169.32,171.38
2024-02-21T18:00:00Z,171.38,173.15,170.68,172.45
2024-02-21T19:00:00Z,172.45,173.93,171.85,173.33
2024-02-21T20:00:00Z,173.33,174.82,172.50,174.00
2024-02-21T21:00:00Z,174.00,175.26,173.19,174.45
2024-02-21T22:00:00Z,174.45,175.27,173.90,174.72
2024-02-21T23:00:00Z,174.72,175.57,173.98,174.83
2024-02-22T00:00:00Z,174.83,175.70,173.98,174.85
2024-02-22T01:00:00Z,174.85,175.54,174.13,174.83
2024-02-22T02:00:00Z,174.83,175.44,174.22,174.83
2024-02-22T03:00:00Z,174.83,175.75,174.01,174.92
2024-02-22T04:00:00Z,174.92,175.94,174.12,175.14
2024-02-22T05:00:00Z,175.14,176.04,174.59,175.50
2024-02-22T06:00:00Z,175.50,176.74,174.75,176.00
2024-02-22T07:00:00Z,176.00,177.46,175.15,176.61
2024-02-22T08:00:00Z,176.61,177.99,175.92,177.30
2024-02-22T09:00:00Z,177.30,178.62,176.69,178.01
2024-02-22T10:00:00Z,178.01,179.49,177.18,178.66
2024-02-22T11:00:00Z,178.66,180.00,177.86,179.20
2024-02-22T12:00:00Z,179.20,180.10,178.66,179.56
2024-02-22T13:00:00Z,179.56,180.46,178.82,179.71
2024-02-22T14:00:00Z,179.71,180.56,178.78,179.63
2024-02-22T15:00:00Z,179.63,180.31,178.62,179.30
2024-02-22T16:00:00Z,179.30,179.92,178.13,178.75
2024-02-22T17:00:00Z,178.75,179.58,177.18,178.01
2024-02-22T18:00:00Z,178.01,178.81,176.34,177.13
2024-02-22T19:00:00Z,177.13,177.67,175.63,176.16
2024-02-22T20:00:00Z,176.16,176.91,174.39,175.14
2024-02-22T21:00:00Z,175.14,175.99,173.27,174.12
2024-02-22T22:00:00Z,174.12,174.80,172.43,173.11
2024-02-22T23:00:00Z,173.11,173.74,171.51,172.14
2024-02-23T00:00:00Z,172.14,172.97,170.35,171.19
2024-02-23T01:00:00Z,171.19,171.98,169.45,170.24
2024-02-23T02:00:00Z,170.24,170.77,168.74,169.27
2024-02-23T03:00:00Z,169.27,170.03,167.50,168.26
2024-02-23T04:00:00Z,168.26,169.10,166.33,167.17
2024-02-23T05:00:00Z,167.17,167.85,165.33,166.01
2024-02-23T06:00:00Z,166.01,166.64,164.13,164.76
2024-02-23T07:00:00Z,164.76,165.60,162.62,163.46
2024-02-23T08:00:00Z,163.46,164.25,161.35,162.14
2024-02-23T09:00:00Z,162.14,162.66,160.34,160.86
2024-02-23T10:00:00Z,160.86,161.62,158.93,159.69
2024-02-23T11:00:00Z,159.69,160.54,157.85,158.70
2024-02-23T12:00:00Z,158.70,159.37,157.28,157.95
2024-02-23T13:00:00Z,157.95,158.58,156.86,157.50
2024-02-23T14:00:00Z,157.50,158.34,156.55,157.38
2024-02-23T15:00:00Z,157.38,158.40,156.60,157.62
2024-02-23T16:00:00Z,157.62,158.71,157.10,158.19
2024-02-23T17:00:00Z,158.19,159.83,157.43,159.06
2024-02-23T18:00:00Z,159.06,161.02,158.22,160.18
2024-02-23T19:00:00Z,160.18,162.12,159.51,161.46
2024-02-23T20:00:00Z,161.46,163.47,160.82,162.83
2024-02-23T21:00:00Z,162.83,165.05,161.99,164.21
2024-02-23T22:00:00Z,164.21,166.30,163.43,165.52
2024-02-23T23:00:00Z,165.52,167.23,165.01,166.72
2024-02-24T00:00:00Z,166.72,168.52,165.95,167.75
2024-02-24T01:00:00Z,167.75,169.46,166.91,168.62
2024-02-24T02:00:00Z,168.62,169.98,167.96,169.32
2024-02-24T03:00:00Z,169.32,170.52,168.67,169.88
2024-02-24T04:00:00Z,169.88,171.16,169.04,170.32
2024-02-24T05:00:00Z,170.32,171.48,169.55,170.70
2024-02-24T06:00:00Z,170.70,171.56,170.20,171.05
2024-02-24T07:00:00Z,171.05,172.17,170.28,171.40
2024-02-24T08:00:00Z,171.40,172.60,170.56,171.76
2024-02-24T09:00:00Z,171.76,172.78,171.10,172.13
2024-02-24T10:00:00Z,172.13,173.15,171.48,172.50
2024-02-24T11:00:00Z,172.50,173.69,171.66,172.84
2024-02-24T12:00:00Z,172.84,173.89,172.07,173.12
2024-02-24T13:00:00Z,173.12,173.79,172.62,173.29
2024-02-24T14:00:00Z,173.29,174.10,172.52,173.32
2024-02-24T15:00:00Z,173.32,174.16,172.35,173.19
2024-02-24T16:00:00Z,173.19,173.84,172.24,172.89
2024-02-24T17:00:00Z,172.89,173.55,171.78,172.43
2024-02-24T18:00:00Z,172.43,173.27,171.00,171.84
2024-02-24T19:00:00Z,171.84,172.61,170.39,171.16
2024-02-24T20:00:00Z,171.16,171.67,169.94,170.45
2024-02-24T21:00:00Z,170.45,171.23,168.99,169.77
2024-02-24T22:00:00Z,169.77,170.60,168.33,169.17
2024-02-24T23:00:00Z,169.17,169.82,168.07,168.71
2024-02-25T00:00:00Z,168.71,169.38,167.76,168.42
2024-02-25T01:00:00Z,168.42,169.27,167.47,168.32
2024-02-25T02:00:00Z,168.32,169.14,167.55,168.38
2024-02-25T03:00:00Z,168.38,169.09,167.86,168.57
2024-02-25T04:00:00Z,168.57,169.64,167.79,168.86
2024-02-25T05:00:00Z,168.86,170.01,168.02,169.18
2024-02-25T06:00:00Z,169.18,170.09,168.54,169.45
2024-02-25T07:00:00Z,169.45,170.30,168.79,169.64
2024-02-25T08:00:00Z,169.64,170.52,168.79,169.67
2024-02-25T09:00:00Z,169.67,170.44,168.77,169.54
2024-02-25T10:00:00Z,169.54,170.06,168.70,169.21
2024-02-25T11:00:00Z,169.21,170.00,167.94,168.72
2024-02-25T12:00:00Z,168.72,169.56,167.26,168.10
2024-02-25T13:00:00Z,168.10,168.73,166.76,167.39
2024-02-25T14:00:00Z,167.39,168.06,165.99,166.67
2024-02-25T15:00:00Z,166.67,167.51,165.14,165.99
2024-02-25T16:00:00Z,165.99,166.75,164.67,165.42
2024-02-25T17:00:00Z,165.42,165.95,164.49,165.02
2024-02-25T18:00:00Z,165.02,165.81,164.02,164.81
2024-02-25T19:00:00Z,164.81,165.64,163.97,164.81
2024-02-25T20:00:00Z,164.81,165.64,164.18,165.01
2024-02-25T21:00:00Z,165.01,166.07,164.34,165.39
2024-02-25T22:00:00Z,165.39,166.77,164.55,165.92
2024-02-25T23:00:00Z,165.92,167.30,165.17,166.55
2024-02-26T00:00:00Z,166.55,167.76,166.02,167.23
2024-02-26T01:00:00Z,167.23,168.73,166.44,167.93
2024-02-26T02:00:00Z,167.93,169.47,167.10,168.63
2024-02-26T03:00:00Z,168.63,169.94,168.01,169.32
2024-02-26T04:00:00Z,169.32,170.67,168.64,169.99
2024-02-26T05:00:00Z,169.99,171.52,169.14,170.67
2024-02-26T06:00:00Z,170.67,172.14,169.92,171.39
2024-02-26T07:00:00Z,171.39,172.70,170.85,172.17
